DMS_id,uniprot_id,pfam_id,start,end,mutation_start,mutation_end
BTK_HUMAN_Beltran_2025_PF00018_215,Q06187,PF00017,281.0,362.0,215,273
BTK_HUMAN_Beltran_2025_PF00018_215,Q06187,PF00018,220.0,266.0,215,273
BTK_HUMAN_Beltran_2025_PF00018_215,Q06187,PF00169,5.0,133.0,215,273
BTK_HUMAN_Beltran_2025_PF00018_215,Q06187,PF00779,141.0,167.0,215,273
BTK_HUMAN_Beltran_2025_PF00018_215,Q06187,PF07714,402.0,650.0,215,273
GABPA_HUMAN_Beltran_2025_PF02198_172,Q06546,PF00178,321.0,400.0,172,250
GABPA_HUMAN_Beltran_2025_PF02198_172,Q06546,PF02198,171.0,250.0,172,250
GABPA_HUMAN_Beltran_2025_PF02198_172,Q06546,PF11620,37.0,119.0,172,250
FMR1_HUMAN_Beltran_2025_PF00013_217,Q06787,PF00013,221.0,278.0,217,282
FMR1_HUMAN_Beltran_2025_PF00013_217,Q06787,PF00013,285.0,331.0,217,282
FMR1_HUMAN_Beltran_2025_PF00013_217,Q06787,PF05641,63.0,117.0,217,282
FMR1_HUMAN_Beltran_2025_PF00013_217,Q06787,PF12235,420.0,542.0,217,282
FMR1_HUMAN_Beltran_2025_PF00013_217,Q06787,PF16098,549.0,632.0,217,282
FMR1_HUMAN_Beltran_2025_PF00013_217,Q06787,PF17904,123.0,207.0,217,282
FMR1_HUMAN_Beltran_2025_PF00013_217,Q06787,PF18336,4.0,52.0,217,282
SOX4_HUMAN_Beltran_2025_PF00505_60,Q06945,PF00505,59.0,127.0,60,127
ITK_HUMAN_Beltran_2025_PF00018_172,Q08881,PF00017,239.0,323.0,172,230
ITK_HUMAN_Beltran_2025_PF00018_172,Q08881,PF00018,177.0,223.0,172,230
ITK_HUMAN_Beltran_2025_PF00018_172,Q08881,PF00169,7.0,109.0,172,230
ITK_HUMAN_Beltran_2025_PF00018_172,Q08881,PF00779,119.0,147.0,172,230
ITK_HUMAN_Beltran_2025_PF00018_172,Q08881,PF07714,363.0,612.0,172,230
EP300_HUMAN_Beltran_2025_PF02172_567,Q09472,PF00439,1068.0,1143.0,567,650
EP300_HUMAN_Beltran_2025_PF02172_567,Q09472,PF00569,1665.0,1705.0,567,650
EP300_HUMAN_Beltran_2025_PF02172_567,Q09472,PF02135,338.0,414.0,567,650
EP300_HUMAN_Beltran_2025_PF02172_567,Q09472,PF02135,1735.0,1806.0,567,650
EP300_HUMAN_Beltran_2025_PF02172_567,Q09472,PF02172,567.0,646.0,567,650
EP300_HUMAN_Beltran_2025_PF02172_567,Q09472,PF06001,1156.0,1195.0,567,650
EP300_HUMAN_Beltran_2025_PF02172_567,Q09472,PF08214,1306.0,1611.0,567,650
EP300_HUMAN_Beltran_2025_PF02172_567,Q09472,PF09030,1992.0,2098.0,567,650
EP300_HUMAN_Beltran_2025_PF02172_567,Q09472,PF23570,1240.0,1278.0,567,650
SNF5_HUMAN_Beltran_2025_PF04855_181,Q12824,PF04855,180.0,373.0,181,248
SNF5_HUMAN_Beltran_2025_PF04855_181,Q12824,PF21459,13.0,104.0,181,248
BPTF_HUMAN_Beltran_2025_PF00628_2862,Q12830,PF00439,2936.0,3018.0,2862,2918
BPTF_HUMAN_Beltran_2025_PF00628_2862,Q12830,PF00628,393.0,434.0,2862,2918
BPTF_HUMAN_Beltran_2025_PF00628_2862,Q12830,PF00628,2870.0,2915.0,2862,2918
BPTF_HUMAN_Beltran_2025_PF00628_2862,Q12830,PF02791,241.0,297.0,2862,2918
BPTF_HUMAN_Beltran_2025_PF00628_2862,Q12830,PF15613,456.0,522.0,2862,2918
PO4F2_HUMAN_Beltran_2025_PF00157_256,Q12837,PF00046,346.0,402.0,256,327
PO4F2_HUMAN_Beltran_2025_PF00157_256,Q12837,PF00157,255.0,327.0,256,327
CHD3_HUMAN_Beltran_2025_PF00628_374,Q12873,PF00176,739.0,1034.0,374,426
CHD3_HUMAN_Beltran_2025_PF00628_374,Q12873,PF00271,1061.0,1174.0,374,426
CHD3_HUMAN_Beltran_2025_PF00628_374,Q12873,PF00385,632.0,683.0,374,426
CHD3_HUMAN_Beltran_2025_PF00628_374,Q12873,PF00628,382.0,423.0,374,426
CHD3_HUMAN_Beltran_2025_PF00628_374,Q12873,PF00628,459.0,500.0,374,426
CHD3_HUMAN_Beltran_2025_PF00628_374,Q12873,PF06461,1379.0,1516.0,374,426
CHD3_HUMAN_Beltran_2025_PF00628_374,Q12873,PF06465,1298.0,1351.0,374,426
CHD3_HUMAN_Beltran_2025_PF00628_374,Q12873,PF08073,148.0,201.0,374,426
CHD3_HUMAN_Beltran_2025_PF00628_374,Q12873,PF08074,1737.0,1882.0,374,426
TRI26_HUMAN_Beltran_2025_PF00643_97,Q12899,PF00622,435.0,530.0,97,140
TRI26_HUMAN_Beltran_2025_PF00643_97,Q12899,PF00643,98.0,136.0,97,140
TRI26_HUMAN_Beltran_2025_PF00643_97,Q12899,PF13765,315.0,363.0,97,140
TRI26_HUMAN_Beltran_2025_PF00643_97,Q12899,PF15227,16.0,56.0,97,140
EPS8_HUMAN_Beltran_2025_PF00018_533,Q12929,PF00018,539.0,581.0,533,590
EPS8_HUMAN_Beltran_2025_PF00018_533,Q12929,PF08416,64.0,194.0,533,590
EPS8_HUMAN_Beltran_2025_PF00018_533,Q12929,PF18016,719.0,778.0,533,590
EPS8_HUMAN_Beltran_2025_PF00018_533,Q12929,PF22975,268.0,421.0,533,590
EPS8_HUMAN_Beltran_2025_PF18016_720,Q12929,PF00018,539.0,581.0,720,778
EPS8_HUMAN_Beltran_2025_PF18016_720,Q12929,PF08416,64.0,194.0,720,778
EPS8_HUMAN_Beltran_2025_PF18016_720,Q12929,PF18016,719.0,778.0,720,778
EPS8_HUMAN_Beltran_2025_PF18016_720,Q12929,PF22975,268.0,421.0,720,778
ANK3_HUMAN_Beltran_2025_PF00531_4094,Q12955,PF00023,139.0,165.0,4094,4171
ANK3_HUMAN_Beltran_2025_PF00531_4094,Q12955,PF00023,762.0,791.0,4094,4171
ANK3_HUMAN_Beltran_2025_PF00531_4094,Q12955,PF00531,4093.0,4171.0,4094,4171
ANK3_HUMAN_Beltran_2025_PF00531_4094,Q12955,PF00791,986.0,1083.0,4094,4171
ANK3_HUMAN_Beltran_2025_PF00531_4094,Q12955,PF12796,47.0,136.0,4094,4171
ANK3_HUMAN_Beltran_2025_PF00531_4094,Q12955,PF12796,204.0,260.0,4094,4171
ANK3_HUMAN_Beltran_2025_PF00531_4094,Q12955,PF12796,265.0,325.0,4094,4171
ANK3_HUMAN_Beltran_2025_PF00531_4094,Q12955,PF12796,330.0,396.0,4094,4171
ANK3_HUMAN_Beltran_2025_PF00531_4094,Q12955,PF12796,456.0,527.0,4094,4171
ANK3_HUMAN_Beltran_2025_PF00531_4094,Q12955,PF12796,596.0,659.0,4094,4171
ANK3_HUMAN_Beltran_2025_PF00531_4094,Q12955,PF12796,669.0,759.0,4094,4171
ANK3_HUMAN_Beltran_2025_PF00531_4094,Q12955,PF13637,404.0,450.0,4094,4171
ANK3_HUMAN_Beltran_2025_PF00531_4094,Q12955,PF13637,540.0,585.0,4094,4171
ANK3_HUMAN_Beltran_2025_PF00531_4094,Q12955,PF17809,1308.0,1437.0,4094,4171
MYO1E_HUMAN_Beltran_2025_PF00018_1051,Q12965,PF00018,1057.0,1101.0,1051,1108
MYO1E_HUMAN_Beltran_2025_PF00018_1051,Q12965,PF00063,21.0,679.0,1051,1108
MYO1E_HUMAN_Beltran_2025_PF00018_1051,Q12965,PF06017,732.0,925.0,1051,1108
TIAM1_HUMAN_Beltran_2025_PF00595_843,Q13009,PF00169,449.0,546.0,843,926
TIAM1_HUMAN_Beltran_2025_PF00595_843,Q13009,PF00595,856.0,918.0,843,926
TIAM1_HUMAN_Beltran_2025_PF00595_843,Q13009,PF00621,1044.0,1232.0,843,926
TIAM1_HUMAN_Beltran_2025_PF00595_843,Q13009,PF02196,767.0,839.0,843,926
TIAM1_HUMAN_Beltran_2025_PF00595_843,Q13009,PF18385,572.0,669.0,843,926
TIAM1_HUMAN_Beltran_2025_PF00595_843,Q13009,PF23014,1241.0,1410.0,843,926
TADBP_HUMAN_Beltran_2025_PF18694_5,Q13148,PF00076,106.0,164.0,5,76
TADBP_HUMAN_Beltran_2025_PF18694_5,Q13148,PF00076,193.0,241.0,5,76
TADBP_HUMAN_Beltran_2025_PF18694_5,Q13148,PF18694,4.0,76.0,5,76
TADBP_HUMAN_Beltran_2025_PF18694_5,Q13148,PF20910,262.0,371.0,5,76
FADD_HUMAN_Beltran_2025_PF01335_1,Q13158,PF00531,100.0,179.0,1,86
FADD_HUMAN_Beltran_2025_PF01335_1,Q13158,PF01335,4.0,83.0,1,86
MP2K5_HUMAN_Beltran_2025_PF00564_15,Q13163,PF00069,170.0,419.0,15,109
MP2K5_HUMAN_Beltran_2025_PF00564_15,Q13163,PF00564,19.0,95.0,15,109
TIF1B_HUMAN_Beltran_2025_PF00628_620,Q13263,PF00628,628.0,669.0,620,671
TIF1B_HUMAN_Beltran_2025_PF00628_620,Q13263,PF00643,150.0,194.0,620,671
TIF1B_HUMAN_Beltran_2025_PF00628_620,Q13263,PF00643,208.0,243.0,620,671
TIF1B_HUMAN_Beltran_2025_PF00628_620,Q13263,PF14634,64.0,122.0,620,671
MPP3_HUMAN_Beltran_2025_PF00595_132,Q13368,PF00595,140.0,214.0,132,220
MPP3_HUMAN_Beltran_2025_PF00595_132,Q13368,PF00625,385.0,571.0,132,220
MPP3_HUMAN_Beltran_2025_PF00595_132,Q13368,PF02828,12.0,63.0,132,220
MPP3_HUMAN_Beltran_2025_PF00595_132,Q13368,PF02828,69.0,120.0,132,220
MPP3_HUMAN_Beltran_2025_PF00595_132,Q13368,PF07653,230.0,289.0,132,220
SNTA1_HUMAN_Beltran_2025_PF00595_79,Q13424,PF00169,298.0,400.0,79,171
SNTA1_HUMAN_Beltran_2025_PF00595_79,Q13424,PF00595,88.0,166.0,79,171
SNTA1_HUMAN_Beltran_2025_PF00595_79,Q13424,PF18012,210.0,266.0,79,171
SNTA1_HUMAN_Beltran_2025_PF00595_79,Q13424,PF23012,407.0,503.0,79,171
TOP3A_HUMAN_Beltran_2025_PF06839_812,Q13472,PF01131,196.0,603.0,812,851
TOP3A_HUMAN_Beltran_2025_PF06839_812,Q13472,PF01396,656.0,693.0,812,851
TOP3A_HUMAN_Beltran_2025_PF06839_812,Q13472,PF01751,36.0,181.0,812,851
TOP3A_HUMAN_Beltran_2025_PF06839_812,Q13472,PF06839,811.0,851.0,812,851
TOP3A_HUMAN_Beltran_2025_PF06839_812,Q13472,PF06839,896.0,939.0,812,851
TOP3A_HUMAN_Beltran_2025_PF06839_896,Q13472,PF01131,196.0,603.0,896,938
TOP3A_HUMAN_Beltran_2025_PF06839_896,Q13472,PF01396,656.0,693.0,896,938
TOP3A_HUMAN_Beltran_2025_PF06839_896,Q13472,PF01751,36.0,181.0,896,938
TOP3A_HUMAN_Beltran_2025_PF06839_896,Q13472,PF06839,811.0,851.0,896,938
TOP3A_HUMAN_Beltran_2025_PF06839_896,Q13472,PF06839,896.0,939.0,896,938
SQSTM_HUMAN_Beltran_2025_PF00569_120,Q13501,PF00564,41.0,101.0,120,171
SQSTM_HUMAN_Beltran_2025_PF00569_120,Q13501,PF00569,123.0,159.0,120,171
SQSTM_HUMAN_Beltran_2025_PF00569_120,Q13501,PF16577,379.0,440.0,120,171
SQSTM_HUMAN_Beltran_2025_PF16577_389,Q13501,PF00564,41.0,101.0,389,440
SQSTM_HUMAN_Beltran_2025_PF16577_389,Q13501,PF00569,123.0,159.0,389,440
SQSTM_HUMAN_Beltran_2025_PF16577_389,Q13501,PF16577,379.0,440.0,389,440
PIN1_HUMAN_Beltran_2025_PF00397_1,Q13526,PF00397,7.0,37.0,1,40
PIN1_HUMAN_Beltran_2025_PF00397_1,Q13526,PF00639,59.0,162.0,1,40
FHL1_HUMAN_Beltran_2025_PF00412_160,Q13642,PF00412,40.0,94.0,160,215
FHL1_HUMAN_Beltran_2025_PF00412_160,Q13642,PF00412,101.0,158.0,160,215
FHL1_HUMAN_Beltran_2025_PF00412_160,Q13642,PF00412,162.0,214.0,160,215
FHL1_HUMAN_Beltran_2025_PF00412_160,Q13642,PF25076,6.0,33.0,160,215
FHL1_HUMAN_Beltran_2025_PF00412_99,Q13642,PF00412,40.0,94.0,99,158
FHL1_HUMAN_Beltran_2025_PF00412_99,Q13642,PF00412,101.0,158.0,99,158
FHL1_HUMAN_Beltran_2025_PF00412_99,Q13642,PF00412,162.0,214.0,99,158
FHL1_HUMAN_Beltran_2025_PF00412_99,Q13642,PF25076,6.0,33.0,99,158
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF00018,974.0,1018.0,2327,2399
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF00435,44.0,146.0,2327,2399
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF00435,150.0,251.0,2327,2399
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF00435,256.0,358.0,2327,2399
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF00435,361.0,465.0,2327,2399
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF00435,468.0,570.0,2327,2399
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF00435,574.0,676.0,2327,2399
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF00435,679.0,781.0,2327,2399
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF00435,785.0,888.0,2327,2399
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF00435,891.0,969.0,2327,2399
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF00435,1095.0,1167.0,2327,2399
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF00435,1233.0,1336.0,2327,2399
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF00435,1339.0,1442.0,2327,2399
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF00435,1446.0,1549.0,2327,2399
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF00435,1552.0,1656.0,2327,2399
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF00435,1659.0,1762.0,2327,2399
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF00435,1764.0,1868.0,2327,2399
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF00435,1871.0,1974.0,2327,2399
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF00435,1978.0,2081.0,2327,2399
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF00435,2093.0,2194.0,2327,2399
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF00435,2206.0,2310.0,2327,2399
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF08726,2402.0,2470.0,2327,2399
SPTN1_HUMAN_Beltran_2025_PF13499_2327,Q13813,PF13499,2330.0,2395.0,2327,2399
SAFB2_HUMAN_Beltran_2025_PF02037_27,Q14151,PF00076,409.0,478.0,27,70
SAFB2_HUMAN_Beltran_2025_PF02037_27,Q14151,PF02037,30.0,64.0,27,70
SCRIB_HUMAN_Beltran_2025_PF00595_857,Q14160,PF00595,730.0,811.0,857,953
SCRIB_HUMAN_Beltran_2025_PF00595_857,Q14160,PF00595,868.0,946.0,857,953
SCRIB_HUMAN_Beltran_2025_PF00595_857,Q14160,PF00595,1005.0,1089.0,857,953
SCRIB_HUMAN_Beltran_2025_PF00595_857,Q14160,PF00595,1103.0,1188.0,857,953
SCRIB_HUMAN_Beltran_2025_PF00595_857,Q14160,PF13855,36.0,94.0,857,953
SCRIB_HUMAN_Beltran_2025_PF00595_857,Q14160,PF13855,128.0,186.0,857,953
SCRIB_HUMAN_Beltran_2025_PF00595_857,Q14160,PF23598,192.0,323.0,857,953
FHL2_HUMAN_Beltran_2025_PF00412_38,Q14192,PF00412,40.0,96.0,38,97
FHL2_HUMAN_Beltran_2025_PF00412_38,Q14192,PF00412,101.0,157.0,38,97
FHL2_HUMAN_Beltran_2025_PF00412_38,Q14192,PF00412,162.0,216.0,38,97
FHL2_HUMAN_Beltran_2025_PF00412_38,Q14192,PF00412,221.0,275.0,38,97
FHL2_HUMAN_Beltran_2025_PF00412_38,Q14192,PF25076,6.0,33.0,38,97
ZMYM3_HUMAN_Beltran_2025_PF06467_350,Q14202,PF06467,348.0,389.0,350,394
ZMYM3_HUMAN_Beltran_2025_PF06467_350,Q14202,PF06467,404.0,440.0,350,394
ZMYM3_HUMAN_Beltran_2025_PF06467_350,Q14202,PF06467,446.0,488.0,350,394
ZMYM3_HUMAN_Beltran_2025_PF06467_350,Q14202,PF06467,493.0,532.0,350,394
ZMYM3_HUMAN_Beltran_2025_PF06467_350,Q14202,PF06467,541.0,578.0,350,394
ZMYM3_HUMAN_Beltran_2025_PF06467_350,Q14202,PF06467,587.0,623.0,350,394
ZMYM3_HUMAN_Beltran_2025_PF06467_350,Q14202,PF06467,628.0,664.0,350,394
ZMYM3_HUMAN_Beltran_2025_PF06467_350,Q14202,PF06467,674.0,710.0,350,394
ZMYM3_HUMAN_Beltran_2025_PF06467_350,Q14202,PF06467,714.0,751.0,350,394
ZMYM3_HUMAN_Beltran_2025_PF06467_350,Q14202,PF12012,1185.0,1353.0,350,394
ZMYM3_HUMAN_Beltran_2025_PF06467_350,Q14202,PF25561,1062.0,1175.0,350,394
ZMYM3_HUMAN_Beltran_2025_PF06467_405,Q14202,PF06467,348.0,389.0,405,444
ZMYM3_HUMAN_Beltran_2025_PF06467_405,Q14202,PF06467,404.0,440.0,405,444
ZMYM3_HUMAN_Beltran_2025_PF06467_405,Q14202,PF06467,446.0,488.0,405,444
ZMYM3_HUMAN_Beltran_2025_PF06467_405,Q14202,PF06467,493.0,532.0,405,444
ZMYM3_HUMAN_Beltran_2025_PF06467_405,Q14202,PF06467,541.0,578.0,405,444
ZMYM3_HUMAN_Beltran_2025_PF06467_405,Q14202,PF06467,587.0,623.0,405,444
ZMYM3_HUMAN_Beltran_2025_PF06467_405,Q14202,PF06467,628.0,664.0,405,444
ZMYM3_HUMAN_Beltran_2025_PF06467_405,Q14202,PF06467,674.0,710.0,405,444
ZMYM3_HUMAN_Beltran_2025_PF06467_405,Q14202,PF06467,714.0,751.0,405,444
ZMYM3_HUMAN_Beltran_2025_PF06467_405,Q14202,PF12012,1185.0,1353.0,405,444
ZMYM3_HUMAN_Beltran_2025_PF06467_405,Q14202,PF25561,1062.0,1175.0,405,444
ZMYM3_HUMAN_Beltran_2025_PF06467_589,Q14202,PF06467,348.0,389.0,589,627
ZMYM3_HUMAN_Beltran_2025_PF06467_589,Q14202,PF06467,404.0,440.0,589,627
ZMYM3_HUMAN_Beltran_2025_PF06467_589,Q14202,PF06467,446.0,488.0,589,627
ZMYM3_HUMAN_Beltran_2025_PF06467_589,Q14202,PF06467,493.0,532.0,589,627
ZMYM3_HUMAN_Beltran_2025_PF06467_589,Q14202,PF06467,541.0,578.0,589,627
ZMYM3_HUMAN_Beltran_2025_PF06467_589,Q14202,PF06467,587.0,623.0,589,627
ZMYM3_HUMAN_Beltran_2025_PF06467_589,Q14202,PF06467,628.0,664.0,589,627
ZMYM3_HUMAN_Beltran_2025_PF06467_589,Q14202,PF06467,674.0,710.0,589,627
ZMYM3_HUMAN_Beltran_2025_PF06467_589,Q14202,PF06467,714.0,751.0,589,627
ZMYM3_HUMAN_Beltran_2025_PF06467_589,Q14202,PF12012,1185.0,1353.0,589,627
ZMYM3_HUMAN_Beltran_2025_PF06467_589,Q14202,PF25561,1062.0,1175.0,589,627
ZMYM3_HUMAN_Beltran_2025_PF06467_629,Q14202,PF06467,348.0,389.0,629,668
ZMYM3_HUMAN_Beltran_2025_PF06467_629,Q14202,PF06467,404.0,440.0,629,668
ZMYM3_HUMAN_Beltran_2025_PF06467_629,Q14202,PF06467,446.0,488.0,629,668
ZMYM3_HUMAN_Beltran_2025_PF06467_629,Q14202,PF06467,493.0,532.0,629,668
ZMYM3_HUMAN_Beltran_2025_PF06467_629,Q14202,PF06467,541.0,578.0,629,668
ZMYM3_HUMAN_Beltran_2025_PF06467_629,Q14202,PF06467,587.0,623.0,629,668
ZMYM3_HUMAN_Beltran_2025_PF06467_629,Q14202,PF06467,628.0,664.0,629,668
ZMYM3_HUMAN_Beltran_2025_PF06467_629,Q14202,PF06467,674.0,710.0,629,668
ZMYM3_HUMAN_Beltran_2025_PF06467_629,Q14202,PF06467,714.0,751.0,629,668
ZMYM3_HUMAN_Beltran_2025_PF06467_629,Q14202,PF12012,1185.0,1353.0,629,668
ZMYM3_HUMAN_Beltran_2025_PF06467_629,Q14202,PF25561,1062.0,1175.0,629,668
CHD4_HUMAN_Beltran_2025_PF00385_623,Q14839,PF00176,729.0,1024.0,623,675
CHD4_HUMAN_Beltran_2025_PF00385_623,Q14839,PF00271,1052.0,1164.0,623,675
CHD4_HUMAN_Beltran_2025_PF00385_623,Q14839,PF00385,624.0,673.0,623,675
CHD4_HUMAN_Beltran_2025_PF00385_623,Q14839,PF00628,373.0,414.0,623,675
CHD4_HUMAN_Beltran_2025_PF00385_623,Q14839,PF00628,452.0,493.0,623,675
CHD4_HUMAN_Beltran_2025_PF00385_623,Q14839,PF06461,1383.0,1520.0,623,675
CHD4_HUMAN_Beltran_2025_PF00385_623,Q14839,PF06465,1294.0,1347.0,623,675
CHD4_HUMAN_Beltran_2025_PF00385_623,Q14839,PF08073,164.0,217.0,623,675
CHD4_HUMAN_Beltran_2025_PF00385_623,Q14839,PF08074,1726.0,1871.0,623,675
CHD4_HUMAN_Beltran_2025_PF00628_365,Q14839,PF00176,729.0,1024.0,365,417
CHD4_HUMAN_Beltran_2025_PF00628_365,Q14839,PF00271,1052.0,1164.0,365,417
CHD4_HUMAN_Beltran_2025_PF00628_365,Q14839,PF00385,624.0,673.0,365,417
CHD4_HUMAN_Beltran_2025_PF00628_365,Q14839,PF00628,373.0,414.0,365,417
CHD4_HUMAN_Beltran_2025_PF00628_365,Q14839,PF00628,452.0,493.0,365,417
CHD4_HUMAN_Beltran_2025_PF00628_365,Q14839,PF06461,1383.0,1520.0,365,417
CHD4_HUMAN_Beltran_2025_PF00628_365,Q14839,PF06465,1294.0,1347.0,365,417
CHD4_HUMAN_Beltran_2025_PF00628_365,Q14839,PF08073,164.0,217.0,365,417
CHD4_HUMAN_Beltran_2025_PF00628_365,Q14839,PF08074,1726.0,1871.0,365,417
CHD4_HUMAN_Beltran_2025_PF00628_444,Q14839,PF00176,729.0,1024.0,444,496
CHD4_HUMAN_Beltran_2025_PF00628_444,Q14839,PF00271,1052.0,1164.0,444,496
CHD4_HUMAN_Beltran_2025_PF00628_444,Q14839,PF00385,624.0,673.0,444,496
CHD4_HUMAN_Beltran_2025_PF00628_444,Q14839,PF00628,373.0,414.0,444,496
CHD4_HUMAN_Beltran_2025_PF00628_444,Q14839,PF00628,452.0,493.0,444,496
CHD4_HUMAN_Beltran_2025_PF00628_444,Q14839,PF06461,1383.0,1520.0,444,496
CHD4_HUMAN_Beltran_2025_PF00628_444,Q14839,PF06465,1294.0,1347.0,444,496
CHD4_HUMAN_Beltran_2025_PF00628_444,Q14839,PF08073,164.0,217.0,444,496
CHD4_HUMAN_Beltran_2025_PF00628_444,Q14839,PF08074,1726.0,1871.0,444,496
PO6F1_HUMAN_Beltran_2025_PF00157_139,Q14863,PF00046,545.0,600.0,139,228
PO6F1_HUMAN_Beltran_2025_PF00157_139,Q14863,PF00157,453.0,523.0,139,228
NR1D2_HUMAN_Beltran_2025_PF00105_103,Q14995,PF00104,403.0,577.0,103,171
NR1D2_HUMAN_Beltran_2025_PF00105_103,Q14995,PF00105,102.0,171.0,103,171
FRPD4_HUMAN_Beltran_2025_PF00595_75,Q14CM0,PF00373,296.0,424.0,75,154
FRPD4_HUMAN_Beltran_2025_PF00595_75,Q14CM0,PF00595,86.0,151.0,75,154
FRPD4_HUMAN_Beltran_2025_PF00595_75,Q14CM0,PF21477,436.0,519.0,75,154
UBX2B_HUMAN_Beltran_2025_PF00789_256,Q14CS0,PF00789,255.0,329.0,256,329
UBX2B_HUMAN_Beltran_2025_PF00789_256,Q14CS0,PF08059,146.0,220.0,256,329
PO4F3_HUMAN_Beltran_2025_PF00157_185,Q15319,PF00046,275.0,331.0,185,256
PO4F3_HUMAN_Beltran_2025_PF00157_185,Q15319,PF00157,184.0,256.0,185,256
PCBP1_HUMAN_Beltran_2025_PF00013_278,Q15365,PF00013,15.0,76.0,278,350
PCBP1_HUMAN_Beltran_2025_PF00013_278,Q15365,PF00013,99.0,162.0,278,350
PCBP1_HUMAN_Beltran_2025_PF00013_278,Q15365,PF00013,281.0,344.0,278,350
SAFB1_HUMAN_Beltran_2025_PF02037_26,Q15424,PF00076,409.0,477.0,26,80
SAFB1_HUMAN_Beltran_2025_PF02037_26,Q15424,PF02037,31.0,66.0,26,80
SIX1_HUMAN_Beltran_2025_PF00046_131,Q15475,PF05920,145.0,178.0,131,180
SIX1_HUMAN_Beltran_2025_PF00046_131,Q15475,PF16878,9.0,119.0,131,180
TERF2_HUMAN_Beltran_2025_PF00249_489,Q15554,PF00249,489.0,536.0,489,542
TERF2_HUMAN_Beltran_2025_PF00249_489,Q15554,PF08558,96.0,291.0,489,542
TERF2_HUMAN_Beltran_2025_PF00249_489,Q15554,PF16772,318.0,358.0,489,542
ALX1_HUMAN_Beltran_2025_PF00046_134,Q15699,PF00046,133.0,189.0,134,189
ALX1_HUMAN_Beltran_2025_PF00046_134,Q15699,PF03826,302.0,320.0,134,189
ITSN1_HUMAN_Beltran_2025_PF00018_1003,Q15811,PF00018,919.0,963.0,1003,1059
ITSN1_HUMAN_Beltran_2025_PF00018_1003,Q15811,PF00018,1008.0,1052.0,1003,1059
ITSN1_HUMAN_Beltran_2025_PF00018_1003,Q15811,PF00018,1163.0,1206.0,1003,1059
ITSN1_HUMAN_Beltran_2025_PF00018_1003,Q15811,PF00168,1596.0,1691.0,1003,1059
ITSN1_HUMAN_Beltran_2025_PF00018_1003,Q15811,PF00621,1242.0,1421.0,1003,1059
ITSN1_HUMAN_Beltran_2025_PF00018_1003,Q15811,PF07653,1079.0,1135.0,1003,1059
ITSN1_HUMAN_Beltran_2025_PF00018_1003,Q15811,PF12763,20.0,94.0,1003,1059
ITSN1_HUMAN_Beltran_2025_PF00018_1003,Q15811,PF12763,222.0,292.0,1003,1059
ITSN1_HUMAN_Beltran_2025_PF00018_1003,Q15811,PF14604,747.0,800.0,1003,1059
ITSN1_HUMAN_Beltran_2025_PF00018_1003,Q15811,PF16617,803.0,917.0,1003,1059
ITSN1_HUMAN_Beltran_2025_PF00018_1003,Q15811,PF16652,1440.0,1593.0,1003,1059
ITSN1_HUMAN_Beltran_2025_PF00018_1156,Q15811,PF00018,919.0,963.0,1156,1213
ITSN1_HUMAN_Beltran_2025_PF00018_1156,Q15811,PF00018,1008.0,1052.0,1156,1213
ITSN1_HUMAN_Beltran_2025_PF00018_1156,Q15811,PF00018,1163.0,1206.0,1156,1213
ITSN1_HUMAN_Beltran_2025_PF00018_1156,Q15811,PF00168,1596.0,1691.0,1156,1213
ITSN1_HUMAN_Beltran_2025_PF00018_1156,Q15811,PF00621,1242.0,1421.0,1156,1213
ITSN1_HUMAN_Beltran_2025_PF00018_1156,Q15811,PF07653,1079.0,1135.0,1156,1213
ITSN1_HUMAN_Beltran_2025_PF00018_1156,Q15811,PF12763,20.0,94.0,1156,1213
ITSN1_HUMAN_Beltran_2025_PF00018_1156,Q15811,PF12763,222.0,292.0,1156,1213
