,index,DMS_id,total_number_mutants,estimated_min
1212,1212,NP_004473.2,7,1.0769230769230769
1213,1213,NP_004475.1,63,9.692307692307692
1214,1214,NP_004482.4,4,0.6153846153846154
1215,1215,NP_004484.1,14,2.1538461538461537
1216,1216,NP_004510.1,41,6.3076923076923075
1217,1217,NP_004512.1,3,0.46153846153846156
1218,1218,NP_004513.1,12,1.8461538461538463
1219,1219,NP_004514.2,38,5.846153846153846
1220,1220,NP_004517.2,15,2.3076923076923075
1221,1221,NP_004521.1,7,1.0769230769230769
1222,1222,NP_004526.1,7,1.0769230769230769
1223,1223,NP_004532.1,2,0.3076923076923077
1224,1224,NP_004535.1,6,0.9230769230769231
1225,1225,NP_004541.1,9,1.3846153846153846
1226,1226,NP_004542.1,3,0.46153846153846156
1227,1227,NP_004551.2,32,4.923076923076923
1228,1228,NP_004553.2,26,4.0
1229,1229,NP_004555.1,7,1.0769230769230769
1230,1230,NP_004563.2,27,4.153846153846154
1231,1231,NP_004571.2,11,1.6923076923076923
1232,1232,NP_004577.1,31,4.769230769230769
1233,1233,NP_004580.1,5,0.7692307692307693
1234,1234,NP_004586.2,15,2.3076923076923075
1235,1235,NP_004587.1,3,0.46153846153846156
1236,1236,NP_004599.2,6,0.9230769230769231
1237,1237,NP_004603.1,45,6.923076923076923
1238,1238,NP_004605.4,25,3.8461538461538463
1239,1239,NP_004612.2,13,2.0
1240,1240,NP_004616.2,3,0.46153846153846156
1241,1241,NP_004619.3,17,2.6153846153846154
1242,1242,NP_004620.1,11,1.6923076923076923
1243,1243,NP_004628.4,7,1.0769230769230769
1244,1244,NP_004637.1,82,12.615384615384615
1245,1245,NP_004647.1,13,2.0
1246,1246,NP_004654.1,2,0.3076923076923077
1247,1247,NP_004665.2,2,0.3076923076923077
1248,1248,NP_004688.2,5,0.7692307692307693
1249,1249,NP_004689.1,10,1.5384615384615385
1250,1250,NP_004691.2,25,3.8461538461538463
1251,1251,NP_004704.3,4,0.6153846153846154
1252,1252,NP_004705.1,7,1.0769230769230769
1253,1253,NP_004713.2,7,1.0769230769230769
1254,1254,NP_004728.1,6,0.9230769230769231
1255,1255,NP_004729.1,5,0.7692307692307693
1256,1256,NP_004735.2,4,0.6153846153846154
1257,1257,NP_004741.1,3,0.46153846153846156
1258,1258,NP_004743.1,18,2.769230769230769
1259,1259,NP_004762.2,6,0.9230769230769231
1260,1260,NP_004764.1,2,0.3076923076923077
1261,1261,NP_004773.1,5,0.7692307692307693
1262,1262,NP_004784.2,66,10.153846153846153
1263,1263,NP_004786.2,15,2.3076923076923075
1264,1264,NP_004804.2,6,0.9230769230769231
1265,1265,NP_004808.2,20,3.076923076923077
1266,1266,NP_004809.2,3,0.46153846153846156
1267,1267,NP_004811.1,13,2.0
1268,1268,NP_004817.2,17,2.6153846153846154
1269,1269,NP_004827.4,12,1.8461538461538463
1270,1270,NP_004846.4,11,1.6923076923076923
1271,1271,NP_004853.2,12,1.8461538461538463
1272,1272,NP_004854.1,14,2.1538461538461537
1273,1273,NP_004861.2,8,1.2307692307692308
1274,1274,NP_004886.3,48,7.384615384615385
1275,1275,NP_004888.2,6,0.9230769230769231
1276,1276,NP_004915.2,16,2.4615384615384617
1277,1277,NP_004919.1,17,2.6153846153846154
1278,1278,NP_004928.2,31,4.769230769230769
1279,1279,NP_004936.2,42,6.461538461538462
1280,1280,NP_004937.1,23,3.5384615384615383
1281,1281,NP_004950.2,25,3.8461538461538463
1282,1282,NP_004951.1,21,3.230769230769231
1283,1283,NP_004954.2,12,1.8461538461538463
1284,1284,NP_004961.1,9,1.3846153846153846
1285,1285,NP_004963.1,14,2.1538461538461537
1286,1286,NP_004964.2,16,2.4615384615384617
1287,1287,NP_004965.1,42,6.461538461538462
1288,1288,NP_004966.1,156,24.0
1289,1289,NP_004968.2,18,2.769230769230769
1290,1290,NP_004971.2,20,3.076923076923077
1291,1291,NP_004973.1,4,0.6153846153846154
1292,1292,NP_004975.2,78,12.0
1293,1293,NP_004981.2,9,1.3846153846153846
1294,1294,NP_004985.2,10,1.5384615384615385
1295,1295,NP_004989.2,7,1.0769230769230769
1296,1296,NP_004990.3,16,2.4615384615384617
1297,1297,NP_004993.1,9,1.3846153846153846
1298,1298,NP_004997.4,13,2.0
1299,1299,NP_005008.2,21,3.230769230769231
1300,1300,NP_005013.1,2,0.3076923076923077
1301,1301,NP_005016.1,18,2.769230769230769
1302,1302,NP_005017.3,15,2.3076923076923075
1303,1303,NP_005018.2,43,6.615384615384615
1304,1304,NP_005041.1,20,3.076923076923077
1305,1305,NP_005042.1,9,1.3846153846153846
1306,1306,NP_005046.2,17,2.6153846153846154
1307,1307,NP_005052.1,5,0.7692307692307693
1308,1308,NP_005059.2,10,1.5384615384615385
1309,1309,NP_005076.3,16,2.4615384615384617
1310,1310,NP_005085.2,12,1.8461538461538463
1311,1311,NP_005111.2,97,14.923076923076923
1312,1312,NP_005112.2,30,4.615384615384615
1313,1313,NP_005114.1,3,0.46153846153846156
1314,1314,NP_005129.2,6,0.9230769230769231
1315,1315,NP_005132.2,7,1.0769230769230769
1316,1316,NP_005133.2,8,1.2307692307692308
1317,1317,NP_005135.2,34,5.230769230769231
1318,1318,NP_005140.1,4,0.6153846153846154
1319,1319,NP_005174.2,41,6.3076923076923075
1320,1320,NP_005179.2,28,4.3076923076923075
1321,1321,NP_005190.4,7,1.0769230769230769
1322,1322,NP_005202.2,91,14.0
1323,1323,NP_005205.2,7,1.0769230769230769
1324,1324,NP_005206.2,16,2.4615384615384617
1325,1325,NP_005207.3,4,0.6153846153846154
1326,1326,NP_005211.1,6,0.9230769230769231
1327,1327,NP_005212.1,4,0.6153846153846154
1328,1328,NP_005219.2,19,2.923076923076923
1329,1329,NP_005226.1,11,1.6923076923076923
1330,1330,NP_005227.1,13,2.0
1331,1331,NP_005238.1,4,0.6153846153846154
1332,1332,NP_005240.3,126,19.384615384615383
1333,1333,NP_005242.1,10,1.5384615384615385
1334,1334,NP_005248.2,9,1.3846153846153846
1335,1335,NP_005253.3,7,1.0769230769230769
1336,1336,NP_005254.2,10,1.5384615384615385
1337,1337,NP_005258.2,38,5.846153846153846
1338,1338,NP_005262.1,19,2.923076923076923
1339,1339,NP_005263.1,6,0.9230769230769231
1340,1340,NP_005264.2,5,0.7692307692307693
1341,1341,NP_005324.3,7,1.0769230769230769
1342,1342,NP_005325.2,33,5.076923076923077
1343,1343,NP_005328.2,11,1.6923076923076923
1344,1344,NP_005334.1,31,4.769230769230769
1345,1345,NP_005340.2,6,0.9230769230769231
1346,1346,NP_005350.1,26,4.0
1347,1347,NP_005351.2,20,3.076923076923077
1348,1348,NP_005364.1,27,4.153846153846154
1349,1349,NP_005369.2,12,1.8461538461538463
1350,1350,NP_005391.1,2,0.3076923076923077
1351,1351,NP_005393.2,9,1.3846153846153846
1352,1352,NP_005403.2,5,0.7692307692307693
1353,1353,NP_005404.1,10,1.5384615384615385
1354,1354,NP_005410.1,8,1.2307692307692308
1355,1355,NP_005413.2,32,4.923076923076923
1356,1356,NP_005421.1,4,0.6153846153846154
1357,1357,NP_005436.1,35,5.384615384615385
1358,1358,NP_005439.2,11,1.6923076923076923
1359,1359,NP_005441.1,9,1.3846153846153846
1360,1360,NP_005449.5,82,12.615384615384615
1361,1361,NP_005452.2,13,2.0
1362,1362,NP_005466.1,9,1.3846153846153846
1363,1363,NP_005468.1,32,4.923076923076923
1364,1364,NP_005493.2,67,10.307692307692308
1365,1365,NP_005506.3,9,1.3846153846153846
1366,1366,NP_005509.1,12,1.8461538461538463
1367,1367,NP_005521.1,4,0.6153846153846154
1368,1368,NP_005526.1,25,3.8461538461538463
1369,1369,NP_005545.1,25,3.8461538461538463
1370,1370,NP_005546.2,25,3.8461538461538463
1371,1371,NP_005548.2,26,4.0
1372,1372,NP_005553.2,24,3.6923076923076925
1373,1373,NP_005557.1,3,0.46153846153846156
1374,1374,NP_005563.1,158,24.307692307692307
1375,1375,NP_005564.1,12,1.8461538461538463
1376,1376,NP_005576.3,17,2.6153846153846154
1377,1377,NP_005582.1,18,2.769230769230769
1378,1378,NP_005583.1,19,2.923076923076923
1379,1379,NP_005586.1,6,0.9230769230769231
1380,1380,NP_005594.2,20,3.076923076923077
1381,1381,NP_005600.1,26,4.0
1382,1382,NP_005609.3,19,2.923076923076923
1383,1383,NP_005620.1,57,8.76923076923077
1384,1384,NP_005621.2,20,3.076923076923077
1385,1385,NP_005622.1,10,1.5384615384615385
1386,1386,NP_005624.2,84,12.923076923076923
1387,1387,NP_005632.1,5,0.7692307692307693
1388,1388,NP_005641.1,66,10.153846153846153
1389,1389,NP_005645.1,44,6.769230769230769
1390,1390,NP_005655.1,6,0.9230769230769231
1391,1391,NP_005661.1,12,1.8461538461538463
1392,1392,NP_005667.2,10,1.5384615384615385
1393,1393,NP_005668.2,15,2.3076923076923075
1394,1394,NP_005673.3,28,4.3076923076923075
1395,1395,NP_005678.3,11,1.6923076923076923
1396,1396,NP_005680.1,12,1.8461538461538463
1397,1397,NP_005682.2,25,3.8461538461538463
1398,1398,NP_005699.1,6,0.9230769230769231
1399,1399,NP_005700.2,9,1.3846153846153846
1400,1400,NP_005701.1,7,1.0769230769230769
1401,1401,NP_005711.1,7,1.0769230769230769
1402,1402,NP_005723.2,12,1.8461538461538463
1403,1403,NP_005754.2,9,1.3846153846153846
1404,1404,NP_005756.2,5,0.7692307692307693
1405,1405,NP_005778.1,12,1.8461538461538463
1406,1406,NP_005848.2,3,0.46153846153846156
1407,1407,NP_005850.1,46,7.076923076923077
1408,1408,NP_005852.2,12,1.8461538461538463
1409,1409,NP_005853.2,26,4.0
1410,1410,NP_005857.1,7,1.0769230769230769
1411,1411,NP_005887.2,10,1.5384615384615385
1412,1412,NP_005893.1,25,3.8461538461538463
1413,1413,NP_005899.3,10,1.5384615384615385
1414,1414,NP_005901.2,18,2.769230769230769
1415,1415,NP_005903.2,21,3.230769230769231
1416,1416,NP_005907.3,4,0.6153846153846154
1417,1417,NP_005912.1,28,4.3076923076923075
1418,1418,NP_005923.3,17,2.6153846153846154
1419,1419,NP_005934.2,8,1.2307692307692308
1420,1420,NP_005947.3,12,1.8461538461538463
1421,1421,NP_005948.3,37,5.6923076923076925
1422,1422,NP_005955.3,3,0.46153846153846156
1423,1423,NP_005973.1,12,1.8461538461538463
1424,1424,NP_005984.3,27,4.153846153846154
1425,1425,NP_005985.3,5,0.7692307692307693
1426,1426,NP_005987.3,15,2.3076923076923075
1427,1427,NP_005991.1,2,0.3076923076923077
1428,1428,NP_005994.2,3,0.46153846153846156
1429,1429,NP_005996.2,83,12.76923076923077
1430,1430,NP_006000.2,150,23.076923076923077
1431,1431,NP_006006.3,129,19.846153846153847
1432,1432,NP_006008.1,11,1.6923076923076923
1433,1433,NP_006010.2,18,2.769230769230769
1434,1434,NP_006021.2,10,1.5384615384615385
1435,1435,NP_006026.3,20,3.076923076923077
1436,1436,NP_006027.2,16,2.4615384615384617
1437,1437,NP_006028.2,28,4.3076923076923075
1438,1438,NP_006051.1,8,1.2307692307692308
1439,1439,NP_006054.2,11,1.6923076923076923
1440,1440,NP_006061.2,9,1.3846153846153846
1441,1441,NP_006068.2,3,0.46153846153846156
1442,1442,NP_006070.2,3,0.46153846153846156
1443,1443,NP_006077.2,40,6.153846153846154
1444,1444,NP_006078.2,38,5.846153846153846
1445,1445,NP_006112.3,29,4.461538461538462
1446,1446,NP_006114.1,88,13.538461538461538
1447,1447,NP_006120.1,9,1.3846153846153846
1448,1448,NP_006138.1,31,4.769230769230769
1449,1449,NP_006149.2,18,2.769230769230769
1450,1450,NP_006151.3,5,0.7692307692307693
1451,1451,NP_006155.2,22,3.3846153846153846
1452,1452,NP_006168.1,8,1.2307692307692308
1453,1453,NP_006170.1,3,0.46153846153846156
1454,1454,NP_006171.2,11,1.6923076923076923
1455,1455,NP_006173.2,4,0.6153846153846154
1456,1456,NP_006177.1,7,1.0769230769230769
1457,1457,NP_006183.2,12,1.8461538461538463
1458,1458,NP_006185.1,9,1.3846153846153846
1459,1459,NP_006195.3,14,2.1538461538461537
1460,1460,NP_006197.1,16,2.4615384615384617
1461,1461,NP_006199.2,15,2.3076923076923075
1462,1462,NP_006205.1,10,1.5384615384615385
1463,1463,NP_006209.2,53,8.153846153846153
1464,1464,NP_006222.2,34,5.230769230769231
1465,1465,NP_006236.1,20,3.076923076923077
1466,1466,NP_006249.1,3,0.46153846153846156
1467,1467,NP_006252.4,11,1.6923076923076923
1468,1468,NP_006256.1,13,2.0
1469,1469,NP_006259.1,14,2.1538461538461537
1470,1470,NP_006260.1,34,5.230769230769231
1471,1471,NP_006281.1,26,4.0
1472,1472,NP_006286.1,15,2.3076923076923075
1473,1473,NP_006293.2,15,2.3076923076923075
1474,1474,NP_006294.2,6,0.9230769230769231
1475,1475,NP_006297.2,79,12.153846153846153
1476,1476,NP_006334.2,29,4.461538461538462
1477,1477,NP_006339.4,5,0.7692307692307693
1478,1478,NP_006350.1,18,2.769230769230769
1479,1479,NP_006354.2,14,2.1538461538461537
1480,1480,NP_006355.2,3,0.46153846153846156
1481,1481,NP_006362.1,5,0.7692307692307693
1482,1482,NP_006381.2,6,0.9230769230769231
1483,1483,NP_006386.1,3,0.46153846153846156
1484,1484,NP_006388.2,10,1.5384615384615385
1485,1485,NP_006403.2,5,0.7692307692307693
1486,1486,NP_006406.1,16,2.4615384615384617
1487,1487,NP_006412.2,4,0.6153846153846154
1488,1488,NP_006423.1,4,0.6153846153846154
1489,1489,NP_006450.2,2,0.3076923076923077
1490,1490,NP_006454.1,8,1.2307692307692308
1491,1491,NP_006484.2,7,1.0769230769230769
1492,1492,NP_006485.2,14,2.1538461538461537
1493,1493,NP_006487.1,5,0.7692307692307693
1494,1494,NP_006504.2,3,0.46153846153846156
1495,1495,NP_006507.2,88,13.538461538461538
1496,1496,NP_006508.2,39,6.0
1497,1497,NP_006512.2,14,2.1538461538461537
1498,1498,NP_006525.2,4,0.6153846153846154
1499,1499,NP_006536.3,3,0.46153846153846156
1500,1500,NP_006554.1,10,1.5384615384615385
1501,1501,NP_006556.1,30,4.615384615384615
1502,1502,NP_006558.1,26,4.0
1503,1503,NP_006570.1,32,4.923076923076923
1504,1504,NP_006584.1,18,2.769230769230769
1505,1505,NP_006585.2,9,1.3846153846153846
1506,1506,NP_006603.2,18,2.769230769230769
1507,1507,NP_006614.2,6,0.9230769230769231
1508,1508,NP_006615.2,19,2.923076923076923
1509,1509,NP_006651.2,9,1.3846153846153846
1510,1510,NP_006693.3,23,3.5384615384615383
1511,1511,NP_006736.1,6,0.9230769230769231
1512,1512,NP_006740.1,17,2.6153846153846154
1513,1513,NP_006746.1,4,0.6153846153846154
1514,1514,NP_006748.1,6,0.9230769230769231
1515,1515,NP_006756.2,2,0.3076923076923077
1516,1516,NP_006757.2,183,28.153846153846153
1517,1517,NP_006758.2,26,4.0
1518,1518,NP_006763.2,126,19.384615384615383
1519,1519,NP_006774.2,10,1.5384615384615385
1520,1520,NP_006787.2,28,4.3076923076923075
1521,1521,NP_006822.1,3,0.46153846153846156
1522,1522,NP_006843.2,19,2.923076923076923
1523,1523,NP_006850.2,3,0.46153846153846156
1524,1524,NP_006851.1,7,1.0769230769230769
1525,1525,NP_006867.1,7,1.0769230769230769
1526,1526,NP_006874.1,10,1.5384615384615385
1527,1527,NP_008822.2,10,1.5384615384615385
1528,1528,NP_008823.1,12,1.8461538461538463
1529,1529,NP_008825.4,17,2.6153846153846154
1530,1530,NP_008846.2,28,4.3076923076923075
1531,1531,NP_008853.3,56,8.615384615384615
1532,1532,NP_008860.4,14,2.1538461538461537
1533,1533,NP_008870.2,75,11.538461538461538
1534,1534,NP_008871.3,23,3.5384615384615383
1535,1535,NP_008872.1,32,4.923076923076923
1536,1536,NP_008880.2,15,2.3076923076923075
1537,1537,NP_008909.1,7,1.0769230769230769
1538,1538,NP_008919.3,10,1.5384615384615385
1539,1539,NP_008927.1,9,1.3846153846153846
1540,1540,NP_008986.2,23,3.5384615384615383
1541,1541,NP_008990.2,5,0.7692307692307693
1542,1542,NP_009004.2,7,1.0769230769230769
1543,1543,NP_009005.1,3,0.46153846153846156
1544,1544,NP_009006.2,42,6.461538461538462
1545,1545,NP_009008.2,4,0.6153846153846154
1546,1546,NP_009009.1,60,9.23076923076923
1547,1547,NP_009029.3,19,2.923076923076923
1548,1548,NP_009034.2,22,3.3846153846153846
1549,1549,NP_009051.1,15,2.3076923076923075
1550,1550,NP_009057.1,26,4.0
1551,1551,NP_009060.2,5,0.7692307692307693
1552,1552,NP_009075.1,16,2.4615384615384617
1553,1553,NP_009125.1,10,1.5384615384615385
1554,1554,NP_009129.1,8,1.2307692307692308
1555,1555,NP_009139.1,4,0.6153846153846154
1556,1556,NP_009146.2,7,1.0769230769230769
1557,1557,NP_009185.2,9,1.3846153846153846
1558,1558,NP_009186.1,3,0.46153846153846156
1559,1559,NP_009190.2,6,0.9230769230769231
1560,1560,NP_009193.2,6,0.9230769230769231
1561,1561,NP_009203.2,10,1.5384615384615385
1562,1562,NP_009220.2,14,2.1538461538461537
1563,1563,NP_009225.1,456,70.15384615384616
1564,1564,NP_009297.2,105,16.153846153846153
1565,1565,NP_009330.1,39,6.0
1566,1566,NP_015556.1,37,5.6923076923076925
1567,1567,NP_015564.5,16,2.4615384615384617
1568,1568,NP_015566.1,96,14.76923076923077
1569,1569,NP_031374.2,12,1.8461538461538463
1570,1570,NP_031399.2,9,1.3846153846153846
1571,1571,NP_031400.2,4,0.6153846153846154
1572,1572,NP_031401.1,18,2.769230769230769
1573,1573,NP_036192.2,25,3.8461538461538463
1574,1574,NP_036196.1,7,1.0769230769230769
1575,1575,NP_036205.1,3,0.46153846153846156
1576,1576,NP_036211.2,8,1.2307692307692308
1577,1577,NP_036214.2,26,4.0
1578,1578,NP_036234.3,69,10.615384615384615
1579,1579,NP_036240.1,3,0.46153846153846156
1580,1580,NP_036255.2,16,2.4615384615384617
1581,1581,NP_036276.1,20,3.076923076923077
1582,1582,NP_036288.2,14,2.1538461538461537
1583,1583,NP_036292.2,25,3.8461538461538463
1584,1584,NP_036311.3,13,2.0
1585,1585,NP_036318.1,14,2.1538461538461537
1586,1586,NP_036320.2,3,0.46153846153846156
1587,1587,NP_036325.2,18,2.769230769230769
1588,1588,NP_036332.2,7,1.0769230769230769
1589,1589,NP_036335.1,15,2.3076923076923075
1590,1590,NP_036337.2,5,0.7692307692307693
1591,1591,NP_036340.1,9,1.3846153846153846
1592,1592,NP_036342.2,4,0.6153846153846154
1593,1593,NP_036345.2,12,1.8461538461538463
1594,1594,NP_036348.2,2,0.3076923076923077
1595,1595,NP_036356.1,21,3.230769230769231
1596,1596,NP_036361.1,4,0.6153846153846154
1597,1597,NP_036375.1,3,0.46153846153846156
1598,1598,NP_036382.2,9,1.3846153846153846
1599,1599,NP_036407.1,2,0.3076923076923077
1600,1600,NP_036412.1,10,1.5384615384615385
1601,1601,NP_036413.1,15,2.3076923076923075
1602,1602,NP_036425.1,15,2.3076923076923075
1603,1603,NP_036442.3,5,0.7692307692307693
1604,1604,NP_036450.1,15,2.3076923076923075
1605,1605,NP_036459.1,18,2.769230769230769
1606,1606,NP_036462.2,93,14.307692307692308
1607,1607,NP_036470.1,7,1.0769230769230769
1608,1608,NP_036475.3,9,1.3846153846153846
1609,1609,NP_036546.2,13,2.0
1610,1610,NP_036566.1,11,1.6923076923076923
1611,1611,NP_036579.2,4,0.6153846153846154
1612,1612,NP_036580.2,4,0.6153846153846154
1613,1613,NP_036584.1,6,0.9230769230769231
1614,1614,NP_036595.2,7,1.0769230769230769
1615,1615,NP_036596.3,3,0.46153846153846156
1616,1616,NP_036601.2,3,0.46153846153846156
1617,1617,NP_036602.1,4,0.6153846153846154
1618,1618,NP_036604.2,7,1.0769230769230769
1619,1619,NP_036610.2,4,0.6153846153846154
1620,1620,NP_036611.2,11,1.6923076923076923
1621,1621,NP_037377.1,8,1.2307692307692308
1622,1622,NP_037379.1,5,0.7692307692307693
1623,1623,NP_037383.1,2,0.3076923076923077
1624,1624,NP_037386.1,13,2.0
1625,1625,NP_037451.1,6,0.9230769230769231
1626,1626,NP_037460.2,5,0.7692307692307693
1627,1627,NP_037466.3,21,3.230769230769231
1628,1628,NP_037468.1,4,0.6153846153846154
1629,1629,NP_037471.2,11,1.6923076923076923
1630,1630,NP_037514.2,11,1.6923076923076923
1631,1631,NP_037518.3,6,0.9230769230769231
1632,1632,NP_037523.2,8,1.2307692307692308
1633,1633,NP_038202.2,5,0.7692307692307693
1634,1634,NP_038460.4,34,5.230769230769231
1635,1635,NP_038472.2,9,1.3846153846153846
1636,1636,NP_038475.2,44,6.769230769230769
1637,1637,NP_054701.1,12,1.8461538461538463
1638,1638,NP_054706.1,4,0.6153846153846154
1639,1639,NP_054722.2,13,2.0
1640,1640,NP_054728.2,43,6.615384615384615
1641,1641,NP_054733.2,29,4.461538461538462
1642,1642,NP_054742.2,12,1.8461538461538463
1643,1643,NP_054745.1,7,1.0769230769230769
1644,1644,NP_054768.2,34,5.230769230769231
1645,1645,NP_054772.1,11,1.6923076923076923
1646,1646,NP_054774.2,6,0.9230769230769231
1647,1647,NP_054799.4,40,6.153846153846154
1648,1648,NP_054831.2,51,7.846153846153846
1649,1649,NP_054858.2,55,8.461538461538462
1650,1650,NP_054859.2,28,4.3076923076923075
1651,1651,NP_055006.1,192,29.53846153846154
1652,1652,NP_055023.2,44,6.769230769230769
1653,1653,NP_055040.2,27,4.153846153846154
1654,1654,NP_055051.1,6,0.9230769230769231
1655,1655,NP_055054.1,10,1.5384615384615385
1656,1656,NP_055059.2,16,2.4615384615384617
1657,1657,NP_055064.1,26,4.0
1658,1658,NP_055066.1,14,2.1538461538461537
1659,1659,NP_055067.1,13,2.0
1660,1660,NP_055069.1,7,1.0769230769230769
1661,1661,NP_055085.1,18,2.769230769230769
1662,1662,NP_055086.1,10,1.5384615384615385
1663,1663,NP_055112.2,14,2.1538461538461537
1664,1664,NP_055120.1,4,0.6153846153846154
1665,1665,NP_055129.2,19,2.923076923076923
1666,1666,NP_055134.2,16,2.4615384615384617
1667,1667,NP_055139.4,9,1.3846153846153846
1668,1668,NP_055147.1,2,0.3076923076923077
1669,1669,NP_055151.3,15,2.3076923076923075
1670,1670,NP_055177.2,12,1.8461538461538463
1671,1671,NP_055180.1,9,1.3846153846153846
1672,1672,NP_055197.2,6,0.9230769230769231
1673,1673,NP_055199.1,10,1.5384615384615385
1674,1674,NP_055238.1,22,3.3846153846153846
1675,1675,NP_055282.1,10,1.5384615384615385
1676,1676,NP_055306.1,12,1.8461538461538463
1677,1677,NP_055331.1,16,2.4615384615384617
1678,1678,NP_055400.1,29,4.461538461538462
1679,1679,NP_055414.2,8,1.2307692307692308
1680,1680,NP_055440.1,20,3.076923076923077
1681,1681,NP_055448.1,18,2.769230769230769
1682,1682,NP_055454.1,22,3.3846153846153846
1683,1683,NP_055461.1,7,1.0769230769230769
1684,1684,NP_055472.1,3,0.46153846153846156
1685,1685,NP_055484.3,11,1.6923076923076923
1686,1686,NP_055496.2,15,2.3076923076923075
1687,1687,NP_055509.2,12,1.8461538461538463
1688,1688,NP_055513.2,9,1.3846153846153846
1689,1689,NP_055527.1,24,3.6923076923076925
1690,1690,NP_055529.2,57,8.76923076923077
1691,1691,NP_055543.2,16,2.4615384615384617
1692,1692,NP_055569.1,15,2.3076923076923075
1693,1693,NP_055577.1,6,0.9230769230769231
1694,1694,NP_055595.2,26,4.0
1695,1695,NP_055610.1,129,19.846153846153847
1696,1696,NP_055612.2,9,1.3846153846153846
1697,1697,NP_055619.2,24,3.6923076923076925
1698,1698,NP_055637.2,17,2.6153846153846154
1699,1699,NP_055660.1,5,0.7692307692307693
1700,1700,NP_055661.3,15,2.3076923076923075
1701,1701,NP_055689.1,104,16.0
1702,1702,NP_055692.3,3,0.46153846153846156
1703,1703,NP_055713.1,2,0.3076923076923077
1704,1704,NP_055723.1,6,0.9230769230769231
1705,1705,NP_055742.2,7,1.0769230769230769
1706,1706,NP_055744.2,12,1.8461538461538463
1707,1707,NP_055761.2,153,23.53846153846154
1708,1708,NP_055771.4,30,4.615384615384615
1709,1709,NP_055775.2,14,2.1538461538461537
1710,1710,NP_055782.3,17,2.6153846153846154
1711,1711,NP_055790.1,19,2.923076923076923
1712,1712,NP_055800.2,19,2.923076923076923
1713,1713,NP_055805.1,5,0.7692307692307693
1714,1714,NP_055824.1,3,0.46153846153846156
1715,1715,NP_055826.1,17,2.6153846153846154
1716,1716,NP_055830.1,5,0.7692307692307693
1717,1717,NP_055840.2,35,5.384615384615385
1718,1718,NP_055844.2,16,2.4615384615384617
1719,1719,NP_055856.1,9,1.3846153846153846
1720,1720,NP_055862.1,19,2.923076923076923
1721,1721,NP_055884.2,8,1.2307692307692308
1722,1722,NP_055887.3,20,3.076923076923077
1723,1723,NP_055891.1,6,0.9230769230769231
1724,1724,NP_055908.1,3,0.46153846153846156
1725,1725,NP_055915.2,46,7.076923076923077
1726,1726,NP_055917.1,26,4.0
1727,1727,NP_055929.1,24,3.6923076923076925
1728,1728,NP_055940.3,39,6.0
1729,1729,NP_055975.1,6,0.9230769230769231
1730,1730,NP_055981.1,27,4.153846153846154
1731,1731,NP_056000.1,19,2.923076923076923
1732,1732,NP_056007.1,4,0.6153846153846154
1733,1733,NP_056028.2,6,0.9230769230769231
1734,1734,NP_056029.2,9,1.3846153846153846
1735,1735,NP_056062.1,7,1.0769230769230769
1736,1736,NP_056080.1,78,12.0
1737,1737,NP_056082.2,19,2.923076923076923
1738,1738,NP_056085.1,4,0.6153846153846154
1739,1739,NP_056087.2,21,3.230769230769231
1740,1740,NP_056089.1,3,0.46153846153846156
1741,1741,NP_056090.1,7,1.0769230769230769
1742,1742,NP_056092.2,82,12.615384615384615
1743,1743,NP_056093.3,15,2.3076923076923075
1744,1744,NP_056109.1,5,0.7692307692307693
1745,1745,NP_056110.2,12,1.8461538461538463
1746,1746,NP_056146.1,7,1.0769230769230769
1747,1747,NP_056150.1,142,21.846153846153847
1748,1748,NP_056155.1,24,3.6923076923076925
1749,1749,NP_056170.2,3,0.46153846153846156
1750,1750,NP_056201.2,13,2.0
1751,1751,NP_056227.2,4,0.6153846153846154
1752,1752,NP_056240.2,22,3.3846153846153846
1753,1753,NP_056241.3,9,1.3846153846153846
1754,1754,NP_056265.2,13,2.0
1755,1755,NP_056280.2,18,2.769230769230769
1756,1756,NP_056289.2,7,1.0769230769230769
1757,1757,NP_056303.3,18,2.769230769230769
1758,1758,NP_056321.2,29,4.461538461538462
1759,1759,NP_056346.3,53,8.153846153846153
1760,1760,NP_056348.2,3,0.46153846153846156
1761,1761,NP_056372.1,14,2.1538461538461537
1762,1762,NP_056374.2,212,32.61538461538461
1763,1763,NP_056375.2,82,12.615384615384615
1764,1764,NP_056385.1,69,10.615384615384615
1765,1765,NP_056451.3,8,1.2307692307692308
1766,1766,NP_056477.1,25,3.8461538461538463
1767,1767,NP_056480.1,9,1.3846153846153846
1768,1768,NP_056496.1,6,0.9230769230769231
1769,1769,NP_056508.2,14,2.1538461538461537
1770,1770,NP_056512.5,12,1.8461538461538463
1771,1771,NP_056517.1,7,1.0769230769230769
1772,1772,NP_056536.2,26,4.0
1773,1773,NP_056651.1,13,2.0
1774,1774,NP_056655.3,11,1.6923076923076923
1775,1775,NP_056953.2,13,2.0
1776,1776,NP_056968.1,14,2.1538461538461537
1777,1777,NP_056979.1,10,1.5384615384615385
1778,1778,NP_056980.2,12,1.8461538461538463
1779,1779,NP_056989.2,6,0.9230769230769231
1780,1780,NP_056999.2,56,8.615384615384615
1781,1781,NP_057006.1,25,3.8461538461538463
1782,1782,NP_057021.2,11,1.6923076923076923
1783,1783,NP_057043.1,3,0.46153846153846156
